group,leader_candidate,follower_candidate,best_lag,lead_lag_corr,abs_lead_lag_corr
UV-Visors,UV_VISOR_AMBER,UV_VISOR_MAGENTA,3,-0.009559044864000742,0.009559044864000742
UV-Visors,UV_VISOR_AMBER,UV_VISOR_ORANGE,4,0.006163407811445177,0.006163407811445177
UV-Visors,UV_VISOR_AMBER,UV_VISOR_RED,3,-0.014897803760452143,0.014897803760452143
UV-Visors,UV_VISOR_AMBER,UV_VISOR_YELLOW,2,-0.0182444854848374,0.0182444854848374
UV-Visors,UV_VISOR_MAGENTA,UV_VISOR_AMBER,5,-0.015018801358179118,0.015018801358179118
UV-Visors,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,4,-0.012559896597984432,0.012559896597984432
UV-Visors,UV_VISOR_MAGENTA,UV_VISOR_RED,4,-0.008208428310070362,0.008208428310070362
UV-Visors,UV_VISOR_MAGENTA,UV_VISOR_YELLOW,5,0.009826721769486896,0.009826721769486896
UV-Visors,UV_VISOR_ORANGE,UV_VISOR_AMBER,5,-0.015496704899409127,0.015496704899409127
UV-Visors,UV_VISOR_ORANGE,UV_VISOR_MAGENTA,1,0.02191550697549465,0.02191550697549465
UV-Visors,UV_VISOR_ORANGE,UV_VISOR_RED,2,0.023575512836739906,0.023575512836739906
UV-Visors,UV_VISOR_ORANGE,UV_VISOR_YELLOW,3,0.0101801399907922,0.0101801399907922
UV-Visors,UV_VISOR_RED,UV_VISOR_AMBER,3,0.00944835060839324,0.00944835060839324
UV-Visors,UV_VISOR_RED,UV_VISOR_MAGENTA,5,0.01237448358709273,0.01237448358709273
UV-Visors,UV_VISOR_RED,UV_VISOR_ORANGE,3,-0.014637381854533827,0.014637381854533827
UV-Visors,UV_VISOR_RED,UV_VISOR_YELLOW,1,-0.015560496797949984,0.015560496797949984
UV-Visors,UV_VISOR_YELLOW,UV_VISOR_AMBER,5,0.012445895173642602,0.012445895173642602
UV-Visors,UV_VISOR_YELLOW,UV_VISOR_MAGENTA,5,0.008896153581025676,0.008896153581025676
UV-Visors,UV_VISOR_YELLOW,UV_VISOR_ORANGE,3,-0.009941139216807856,0.009941139216807856
UV-Visors,UV_VISOR_YELLOW,UV_VISOR_RED,1,0.011359544799885117,0.011359544799885117
