group,product_a,product_b,price_corr,return_corr,beta_a_on_b,alpha_a_on_b,residual_mean,residual_std,residual_range,half_life_estimate,ratio_mean,ratio_std,observations
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_EVENING_BREATH,-0.491669095282329,0.01018950213152127,-1.3589980184545722,22882.28746850842,9.082723408937454e-11,560.5505034879103,2453.2689497809224,1170.6778503983812,1.0698380022285545,0.08452700447380336,10000
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC,0.8942649885377526,0.0062051477386879,0.8329298407485628,-682.5706260738588,-3.725290298461914e-12,288.0945339643845,1411.1961095107763,430.8446595463127,0.7798958764642819,0.022142699857535145,10000
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_MINT,0.5503114437499765,0.003290967596910636,0.6839906604126053,3671.68183337321,-9.73232090473175e-12,537.4903089074343,2414.1456550786625,1358.8650704290856,1.0776722533424739,0.06146488667781344,10000
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_MORNING_BREATH,-0.38754447263237946,0.008962015026278896,-1.4789744107976335,24130.342587656563,-1.769512891769409e-11,593.4251920946535,2176.530279134762,1363.4485958816595,1.0602702638344337,0.07741480050726192,10000
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_GARLIC,-0.3754976582091212,0.01374417688732976,-0.1265329151492855,11060.474680977093,7.42729753255844e-12,215.8521081257053,1027.7887522596411,584.7837683428127,0.7326337415740638,0.04918178070985914,10000
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,-0.4930432031688103,0.022433616335689844,-0.22170765636702236,11501.173956469114,-1.5366822481155395e-12,202.61938540391003,1033.6138885528962,515.4147770785296,1.0113399247896067,0.07210517586676662,10000
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MORNING_BREATH,0.345083242396187,0.013661254275463736,0.4764497134679463,4897.709329489883,1.3387762010097503e-12,218.58832583596427,1120.0443785816515,523.4804958982173,0.9918363095163477,0.024652400173622312,10000
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_MINT,0.4024228672707372,0.004585750462553845,0.5370096440150597,7886.452545886594,-7.12461769580841e-12,632.7024668849065,2532.0129577350563,1845.0325284021123,1.3825545092526492,0.08251159046104477,10000
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_MORNING_BREATH,-0.10985589748227877,0.023931886459641442,-0.4501116935420788,17189.581233848166,-7.962808012962342e-12,686.9521812995405,2553.6163437504874,3569.5318502658165,1.3587534024804284,0.07910791248215374,10000
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_MORNING_BREATH,-0.43020430341849175,0.0035800808612426603,-1.3209069814920764,21912.72609006475,-1.234002411365509e-11,467.54373191466544,2030.1254777151298,1577.1221743793633,0.9849720608825552,0.06392935199661787,10000
