group,product_a,product_b,price_corr,return_corr,beta_a_on_b,alpha_a_on_b,residual_mean,residual_std,residual_range,half_life_estimate,ratio_mean,ratio_std,observations
Vertical Sleeping Pods,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,-0.3268109691367278,-0.01871916242559099,-0.6117613495372886,19140.876952404775,-2.3725442588329316e-11,575.9495987201853,2435.387525427137,5104.536531055684,1.1525113145187977,0.0755765638530126,10000
Vertical Sleeping Pods,SLEEP_POD_COTTON,SLEEP_POD_NYLON,-0.7092343715881815,0.020599654808622737,-1.212953624916352,24838.061994907202,2.019805833697319e-11,429.61929713641723,1877.4953336042272,683.8323906605284,1.231355975081855,0.09372349314145781,10000
Vertical Sleeping Pods,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,0.8442085984279785,0.0014079825998934846,1.6194510170435041,-8246.752032553775,5.57280145585537e-11,326.6541660711486,1754.7822763606964,246.93281177511517,0.9752456669532721,0.030281493786665697,10000
Vertical Sleeping Pods,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,0.30531802478626685,-0.001403287780176367,0.6807986199798723,4302.111264949917,1.3713724911212921e-11,580.3134291028575,2521.2233177858834,2981.115665374816,1.0383532878045334,0.04913984457307878,10000
Vertical Sleeping Pods,SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,0.48072035462842166,0.0037249146047359915,0.43919918251138906,6390.797789430608,-3.5041011869907377e-12,285.4717915325651,1173.1008416919194,854.9466726967734,1.0681104582480738,0.035483682238859754,10000
Vertical Sleeping Pods,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,-0.3366603766410271,0.009582385425910748,-0.34500440482819844,15278.485022841513,-1.1199153959751128e-11,306.5522687251153,1389.8655153648979,1011.8208100297634,0.848486275184551,0.03830343121051117,10000
Vertical Sleeping Pods,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,0.01388894669678544,0.017101524350342078,0.016544365781987286,10659.9720457233,1.5599653124809266e-12,325.5248408167636,1365.6718475810903,1223.6052945055444,0.9025141797365748,0.03348222329077807,10000
Vertical Sleeping Pods,SLEEP_POD_NYLON,SLEEP_POD_POLYESTER,-0.6957825319915489,0.013159690346665321,-0.7804357309585407,20170.85654097276,-2.4540349841117857e-11,255.93764426248455,1294.3111986426138,414.59247311042225,0.7952293684466317,0.044700060768159265,10000
Vertical Sleeping Pods,SLEEP_POD_NYLON,SLEEP_POD_SUEDE,-0.5268422991031471,0.0034340177660320275,-0.6868982925748488,18442.825499889394,-3.4458935260772707e-12,302.8705622558567,1390.1297654381433,749.7710679265587,0.8459197541008798,0.04307475917827376,10000
Vertical Sleeping Pods,SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE,0.2505905449669955,-0.010299437997325864,0.2912814701183756,9303.04981583649,8.940696716308593e-12,307.5463287279899,1489.1301384340295,1116.6346507685985,1.0644734807877279,0.03105321515678934,10000
