group,product_a,product_b,price_corr,return_corr,beta_a_on_b,alpha_a_on_b,residual_mean,residual_std,residual_range,half_life_estimate,ratio_mean,ratio_std,observations
Protein Snack Packs,SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,-0.017298215126575374,0.009167084761792984,-0.02393112391261642,9892.183812514497,1.85682438313961e-12,175.1083510375936,805.3426965412727,924.3051910919237,1.0348707459325228,0.023547273107377382,10000
Protein Snack Packs,SNACKPACK_CHOCOLATE,SNACKPACK_RASPBERRY,0.010464984461773007,0.048078505625279225,0.009992470905289052,9568.123201814857,-1.1874362826347352e-12,175.12496532922034,806.0230989035845,927.2030020216088,0.9622542250541928,0.024556586863785392,10000
Protein Snack Packs,SNACKPACK_CHOCOLATE,SNACKPACK_STRAWBERRY,-0.37993922680122727,0.0011433804753091044,-0.394092976345889,14015.34824818787,-3.1141098588705062e-12,162.0014693452938,838.9143658540052,680.3247966230539,0.8768772576778778,0.024354110097377278,10000
Protein Snack Packs,SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,-0.9615710657301753,-0.9116310104282,-0.9788058273939358,19653.880312721423,2.3847678676247597e-11,48.084271246642686,233.55777168654458,530.5341327589224,0.9483064309011419,0.03301882426758205,10000
Protein Snack Packs,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY,-0.9021048860757659,-0.8286798467075228,-0.6226292769678576,15602.650259481068,-1.4984834706410765e-11,54.62705421900691,269.6438641836885,451.00801391615096,0.9302162155225111,0.02874098437341023,10000
Protein Snack Packs,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY,0.6817621032889832,0.9139381203834936,0.5111585332166146,3706.5242886903748,9.17934812605381e-12,92.61221508300252,386.12856741173164,2503.559323849841,0.8472821133687299,0.009954347128001396,10000
Protein Snack Packs,SNACKPACK_PISTACHIO,SNACKPACK_VANILLA,-0.17089523400695938,0.056558908977913824,-0.12574285276160355,10627.300375724484,5.2212271839380265e-12,124.73081727214819,553.077728481614,927.0669465034579,0.9162909236161754,0.021465563878192005,10000
Protein Snack Packs,SNACKPACK_RASPBERRY,SNACKPACK_STRAWBERRY,-0.7809486781545772,-0.9173018362776881,-0.8483454791089805,19408.247527096755,-7.689232006669044e-12,114.5608379216081,404.2104885264289,1817.312027974342,0.911675516197518,0.028805078203076286,10000
Protein Snack Packs,SNACKPACK_RASPBERRY,SNACKPACK_VANILLA,0.17532430392348414,0.002778050502421917,0.18690588603475514,8144.390517982202,-2.194428816437721e-12,180.57515502246065,761.4213408892883,728.3924416030551,0.9854831226659228,0.022181359493818276,10000
Protein Snack Packs,SNACKPACK_STRAWBERRY,SNACKPACK_VANILLA,0.25928131923878445,0.05016360478025818,0.2544496320265114,8434.081199479313,-2.3283064365386963e-13,163.07046654206053,682.3899264053016,546.6148366766851,1.0814318688362698,0.021181330441658982,10000
