group,product_a,product_b,price_corr,return_corr,beta_a_on_b,alpha_a_on_b,residual_mean,residual_std,residual_range,half_life_estimate,ratio_mean,ratio_std,observations
Instant Translators,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,0.5181485167538756,0.0046166519946646885,0.5772465862456739,3538.636651898863,-4.365574568510055e-12,203.4612720198868,1092.5035405670842,504.79113680641734,0.9387526397239732,0.022212184466930355,10000
Instant Translators,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_GRAPHITE_MIST,0.46957036245400213,-0.004293904174897771,0.2110872001817218,6977.702885748964,1.2136297300457954e-11,210.02795747783867,1068.9286303512981,666.527630163479,0.8779966062677097,0.03818975075964844,10000
Instant Translators,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_SPACE_GRAY,0.4753038409408862,-0.00866379100838176,0.23912545266568083,7045.191948797021,-2.968590706586838e-13,209.29685598965355,1154.6952834972599,617.6764554909928,1.0260690931937397,0.046032183977067584,10000
Instant Translators,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_VOID_BLUE,0.01103819263755004,-0.0007197847776492706,0.008350082192621353,9097.843877155252,5.820766091346741e-13,237.87103719812495,1132.0692764652576,984.0425311794677,0.8185355818812642,0.03161448529716774,10000
Instant Translators,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,0.6896605976118116,0.02307916643878989,0.2782848230675566,6874.343087001234,1.4243414625525475e-11,154.6247852686431,844.5845476022805,290.9631432347223,0.9353168797512724,0.03490359760423875,10000
Instant Translators,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_SPACE_GRAY,0.43930266789726957,0.009182434999187377,0.19838608548987602,8012.326520384025,3.7834979593753813e-13,191.82323970382322,979.177953217697,439.8510224953946,1.0933367554732867,0.04862137337382727,10000
Instant Translators,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_VOID_BLUE,-0.22431340138820213,0.002618646837780747,-0.1523143734211186,11504.883464127735,3.71364876627922e-12,208.08959133568726,896.2063870527436,562.6957066559348,0.8722172696534574,0.03466860560302612,10000
Instant Translators,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_SPACE_GRAY,0.8118866455451783,-0.0035062639651959734,0.9086333182425288,2332.1874594232195,-4.505272954702377e-12,308.94568218938986,1667.7585482106133,667.1696184519177,1.169125409499588,0.03603693392140545,10000
Instant Translators,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_VOID_BLUE,-0.6953945343124502,0.029121783623911397,-1.170207380088391,23639.639506968946,5.3318217396736146e-12,380.28661453727705,1677.7658066424756,707.6879678783307,0.9349539247746197,0.06934231395894502,10000
Instant Translators,TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE,-0.5390655031622565,-0.0019938356428895066,-0.8105500569083188,18085.653399841573,1.0058283805847169e-11,398.25542672971204,1865.560455907258,1074.7258773232356,0.8000225843674199,0.05876836756222322,10000
