group,product_a,product_b,price_corr,return_corr,beta_a_on_b,alpha_a_on_b,residual_mean,residual_std,residual_range,half_life_estimate,ratio_mean,ratio_std,observations
Protein Snack Packs,SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,0.5538045176673738,0.02808610657364111,0.6194711967702912,4023.1802899012946,-1.8603168427944183e-11,132.5730334663125,774.6681491886975,462.82911721147156,1.0436217751652341,0.01538853433995976,10000
Protein Snack Packs,SNACKPACK_CHOCOLATE,SNACKPACK_RASPBERRY,-0.20594062771974997,0.0327035393400065,-0.20861052655796603,12010.95261049547,2.083834260702133e-12,155.80588973876442,813.988642149945,718.4625035440293,0.9788311961728404,0.024137091979258403,10000
Protein Snack Packs,SNACKPACK_CHOCOLATE,SNACKPACK_STRAWBERRY,-0.02883562482325971,0.01547412809355029,-0.02801364933946167,10202.74405270231,4.17931005358696e-12,159.15261829859634,773.8692564827688,814.4784285998907,0.9173724412454245,0.020696864732194908,10000
Protein Snack Packs,SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,-0.980115947096104,-0.9148884493413593,-1.0049314380652232,19976.33065411449,-1.8431455828249454e-11,31.59309584905263,167.48111707591124,196.39821267814764,0.9878919474819744,0.031021230565331476,10000
Protein Snack Packs,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY,-0.8130462660252398,-0.8297862997309389,-0.736283084313183,16936.69730395115,5.3376425057649615e-12,82.87075789987944,336.6672726785182,818.8794766217238,0.9381328056218922,0.02741816648313232,10000
Protein Snack Packs,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY,0.5609601361918584,0.9132377378460607,0.48720046907065584,4228.239150351265,-1.2468080967664719e-11,117.83591517903041,457.0503798299633,2397.230364696999,0.8789895236570284,0.012549618679315403,10000
Protein Snack Packs,SNACKPACK_PISTACHIO,SNACKPACK_VANILLA,-0.5529035166745843,0.03719079019842868,-0.5068082848345838,14568.92553069376,-9.837094694375992e-12,118.60490752268834,577.3706425881428,505.76047968665785,0.9465757851326809,0.0253611396223879,10000
Protein Snack Packs,SNACKPACK_RASPBERRY,SNACKPACK_STRAWBERRY,-0.8972814445228678,-0.9211244607501249,-0.8605474487406526,19406.746046936896,3.969180397689342e-11,69.3889895955448,314.4426647598393,493.3896045119874,0.9376780899561543,0.02787628140489421,10000
Protein Snack Packs,SNACKPACK_RASPBERRY,SNACKPACK_VANILLA,0.2002226584259067,0.015015612395705261,0.2026646549163361,8085.421364625671,5.183392204344273e-12,153.99821641683258,736.8215435612437,478.4870743982206,1.0092603880445727,0.019880364854330163,10000
Protein Snack Packs,SNACKPACK_STRAWBERRY,SNACKPACK_VANILLA,0.044236773841528514,0.030652894544606953,0.04668765943323738,10326.524130548989,2.278829924762249e-12,163.7301831378748,857.612298707938,468.32630353824896,1.0768531996352402,0.022845009538003176,10000
