group,product_a,product_b,price_corr,return_corr,beta_a_on_b,alpha_a_on_b,residual_mean,residual_std,residual_range,half_life_estimate,ratio_mean,ratio_std,observations
Purification Pebbles,PEBBLES_L,PEBBLES_M,0.277557515146002,0.005760945948751017,0.1612197414643037,8561.769396341406,6.047775968909264e-12,419.80848929834224,2027.1940399605628,1294.4333709401112,1.00807667920661,0.08038978494245926,10000
Purification Pebbles,PEBBLES_L,PEBBLES_S,-0.21952105312251896,-0.007157430117326432,-0.3526396690388293,13444.862986122975,-1.5133991837501525e-12,426.3189077763702,2002.4582264305918,1255.8793762693676,1.1104506527943936,0.06475123040121154,10000
Purification Pebbles,PEBBLES_L,PEBBLES_XL,-0.6584386915060959,-0.49392799847941926,-0.45987615302541457,16392.350727083078,1.2444797903299331e-11,328.8844894611931,1574.3621886358305,712.389051213967,0.7604315547310727,0.062139441207011155,10000
Purification Pebbles,PEBBLES_L,PEBBLES_XS,-0.25005849705542155,0.013270744781106979,-0.15694562098021334,11295.115058236574,-1.9557774066925048e-12,423.09530866725055,2023.5970692725714,1455.2175723848907,1.4800491771850885,0.17465428567507754,10000
Purification Pebbles,PEBBLES_M,PEBBLES_S,-0.17531318018291572,0.024533437891952326,-0.48484656831216927,14629.877302927498,-3.073364496231079e-12,740.6541279695425,2922.3636191148107,2090.452124539667,1.107207208072462,0.09499306490044211,10000
Purification Pebbles,PEBBLES_M,PEBBLES_XL,-0.39764878293399664,-0.5114241317969751,-0.47814539175974613,16607.332080992728,9.499490261077882e-12,690.2684745186403,2467.4001375328353,2047.2608578628146,0.7581960842752961,0.07789341954890346,10000
Purification Pebbles,PEBBLES_M,PEBBLES_XS,-0.8289302110516,0.012987620196113586,-0.8956953605832327,16412.06534199611,-1.5133991837501525e-13,420.80350091786437,2207.0703608591994,690.1602423117045,1.4823330737845877,0.23416108307711936,10000
Purification Pebbles,PEBBLES_S,PEBBLES_XL,-0.18148699031782636,-0.4935923639391973,-0.07890709544847087,10259.772029516662,8.975621312856674e-12,267.5048279985719,1363.9346421617174,523.7575305924429,0.6848418443624823,0.040309092969409946,10000
Purification Pebbles,PEBBLES_S,PEBBLES_XS,0.09957458869883802,-0.01903714983824856,0.038904614795405495,8926.41378737786,-3.818422555923462e-12,270.67028377423054,1359.1331381566233,447.3689938363623,1.33244398133948,0.13219490894825917,10000
Purification Pebbles,PEBBLES_XL,PEBBLES_XS,0.015263554116533308,-0.49173092628348763,0.013716323215904994,13366.515484081616,-8.795177564024926e-12,625.5805025945838,3164.8817194701005,736.6413309388911,1.9509988507451825,0.2160986760828948,10000
