group,leader_candidate,follower_candidate,best_lag,lead_lag_corr,abs_lead_lag_corr
Organic Microchips,MICROCHIP_CIRCLE,MICROCHIP_OVAL,5,0.02176104700123358,0.02176104700123358
Organic Microchips,MICROCHIP_CIRCLE,MICROCHIP_RECTANGLE,4,0.01716342767793487,0.01716342767793487
Organic Microchips,MICROCHIP_CIRCLE,MICROCHIP_SQUARE,3,0.012437063065116861,0.012437063065116861
Organic Microchips,MICROCHIP_CIRCLE,MICROCHIP_TRIANGLE,5,0.012533961159128517,0.012533961159128517
Organic Microchips,MICROCHIP_OVAL,MICROCHIP_CIRCLE,1,0.0046667741265340726,0.0046667741265340726
Organic Microchips,MICROCHIP_OVAL,MICROCHIP_RECTANGLE,4,-0.009967184149371654,0.009967184149371654
Organic Microchips,MICROCHIP_OVAL,MICROCHIP_SQUARE,2,-0.009651944467406876,0.009651944467406876
Organic Microchips,MICROCHIP_OVAL,MICROCHIP_TRIANGLE,2,-0.012842393899124257,0.012842393899124257
Organic Microchips,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,3,0.01383041635800414,0.01383041635800414
Organic Microchips,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,1,0.019457116176362074,0.019457116176362074
Organic Microchips,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,5,-0.017947905442465564,0.017947905442465564
Organic Microchips,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,2,-0.011042470843144952,0.011042470843144952
Organic Microchips,MICROCHIP_SQUARE,MICROCHIP_CIRCLE,1,-0.0194434650559051,0.0194434650559051
Organic Microchips,MICROCHIP_SQUARE,MICROCHIP_OVAL,4,-0.015449288208640794,0.015449288208640794
Organic Microchips,MICROCHIP_SQUARE,MICROCHIP_RECTANGLE,4,0.024653926326562332,0.024653926326562332
Organic Microchips,MICROCHIP_SQUARE,MICROCHIP_TRIANGLE,3,-0.01782922312996539,0.01782922312996539
Organic Microchips,MICROCHIP_TRIANGLE,MICROCHIP_CIRCLE,1,0.018940762357018713,0.018940762357018713
Organic Microchips,MICROCHIP_TRIANGLE,MICROCHIP_OVAL,4,-0.010699261738338264,0.010699261738338264
Organic Microchips,MICROCHIP_TRIANGLE,MICROCHIP_RECTANGLE,4,-0.017696786692357722,0.017696786692357722
Organic Microchips,MICROCHIP_TRIANGLE,MICROCHIP_SQUARE,3,0.00503014486994719,0.00503014486994719
