group,product_a,product_b,price_corr,return_corr,beta_a_on_b,alpha_a_on_b,residual_mean,residual_std,residual_range,half_life_estimate,ratio_mean,ratio_std,observations
Domestic Robots,ROBOT_DISHES,ROBOT_IRONING,0.4624873263801251,0.010206120036930241,0.1635244885517826,8489.976818716015,-3.157765604555607e-12,190.46526130608487,932.6639181682858,586.1476664318036,1.1229322194221063,0.07215195230418303,10000
Domestic Robots,ROBOT_DISHES,ROBOT_LAUNDRY,0.1256001617553819,0.0034612091078815477,0.09432220594733744,8985.377134647446,-5.471520125865936e-12,213.11914964820159,1057.0873990700147,668.1978140376725,0.9790136090351594,0.03271991549041755,10000
Domestic Robots,ROBOT_DISHES,ROBOT_MOPPING,-0.4203030452767775,-0.0028960327915716058,-0.09749975751003408,11017.725623252836,4.137109499424696e-12,194.92448052759818,924.1874696887553,563.2435344646741,0.9101652466269227,0.08582862649413223,10000
Domestic Robots,ROBOT_DISHES,ROBOT_VACUUMING,0.28740417299658244,-0.000946784376251826,0.15650752865139755,8515.991084329029,3.835884854197502e-12,205.75692487288887,1021.169686006464,603.0895481840948,1.0914588723670153,0.04520294537418945,10000
Domestic Robots,ROBOT_IRONING,ROBOT_LAUNDRY,0.7197146772722861,0.004620194462110353,1.5286256639128935,-6645.380081981501,1.557637006044388e-11,421.8137968656186,2151.319513813187,715.4436441253687,0.8743174156901979,0.045748219566468976,10000
Domestic Robots,ROBOT_IRONING,ROBOT_MOPPING,-0.9129623056436311,0.007058966105115666,-0.5989780151749723,15488.076740535389,7.601920515298843e-12,247.91299889448922,1279.0939751500482,903.4118263620215,0.8175224215101763,0.11967338002332373,10000
Domestic Robots,ROBOT_IRONING,ROBOT_VACUUMING,0.7605257887457267,0.003361098667171384,1.1713134924221642,-1795.7214772580246,5.494803190231323e-12,394.49633694015495,1664.509912712043,1205.137073476563,0.9741342232317244,0.04509929919663138,10000
Domestic Robots,ROBOT_LAUNDRY,ROBOT_MOPPING,-0.7279804558949011,-0.010723330947691042,-0.2248728211417113,12640.787745674776,7.360358722507954e-12,196.11963834298442,1041.4045784389,569.2126667725989,0.9312745609763377,0.09874174459372143,10000
Domestic Robots,ROBOT_LAUNDRY,ROBOT_VACUUMING,0.607488618607287,-0.013259161561264554,0.4405107988814491,6144.971066326926,2.986053004860878e-12,227.2226899540708,1122.4939270191335,643.3792875244302,1.1151506718851534,0.037804822592973214,10000
Domestic Robots,ROBOT_MOPPING,ROBOT_VACUUMING,-0.8381698692808633,-0.011495265553075075,-1.9675836717353128,28965.561639121395,-1.2421514838933945e-11,505.07617400257686,2256.138514212882,715.2166988621732,1.2125478144123498,0.14687853696161474,10000
