group,product_a,product_b,price_corr,return_corr,beta_a_on_b,alpha_a_on_b,residual_mean,residual_std,residual_range,half_life_estimate,ratio_mean,ratio_std,observations
Vertical Sleeping Pods,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,0.6020159935285225,0.009851084602938459,0.8745086397399633,2185.841332953291,-6.58910721540451e-12,356.4586743337518,1940.7192387975683,963.1836473991696,1.0833287185964036,0.03462389910089515,10000
Vertical Sleeping Pods,SLEEP_POD_COTTON,SLEEP_POD_NYLON,0.6384257274520024,-0.0008095660915894865,0.8987696508252007,3056.9718665131177,-1.7462298274040223e-13,343.6015339696911,1651.8590567603896,891.9973391035518,1.2305738123815284,0.03877266784727165,10000
Vertical Sleeping Pods,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,0.6236548994773121,-0.025159660615695974,0.6692236823553774,3306.621381709352,-5.122274160385132e-13,348.9658678710176,1727.4616447646677,869.2853292105573,0.9447378022438501,0.030474816744507666,10000
Vertical Sleeping Pods,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,0.6653248473613128,-0.012686999648145342,0.7529099876054235,2388.562378712412,1.317821443080902e-11,333.27609965869857,1780.1338594298486,837.020653027539,0.953879567582583,0.028930773631218525,10000
Vertical Sleeping Pods,SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,0.5674516346393987,0.007020074392468155,0.5499342836696571,5403.630226142038,3.13448254019022e-12,253.047057054289,1367.3541401288094,655.833220217081,1.136444460851371,0.0345385820251551,10000
Vertical Sleeping Pods,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,0.4713230303025679,0.007434778097146244,0.3481685579109466,6293.074524636633,1.4668330550193787e-12,271.041686638174,1300.8093680811253,807.0227262032414,0.8725319371040364,0.028855178025888717,10000
Vertical Sleeping Pods,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,0.6075586381439477,0.010759139789538389,0.4733053787065621,4844.492628757038,1.2002419680356979e-11,244.09432216875797,1223.5363027447002,569.1913976854678,0.8808927671984522,0.02475688836156716,10000
Vertical Sleeping Pods,SLEEP_POD_NYLON,SLEEP_POD_POLYESTER,0.46627341123585864,0.006448225112644354,0.3554099603714433,4954.0219522896805,2.4796463549137115e-12,280.5251699008993,1127.8311494055706,1018.8276064172302,0.7681845229532528,0.027157259673069024,10000
Vertical Sleeping Pods,SLEEP_POD_NYLON,SLEEP_POD_SUEDE,0.7736133203507718,0.002003982353517405,0.6218637411558724,1824.7238533163188,1.3824319466948509e-11,200.93696620302362,1048.0107274028032,428.2275662056913,0.775384187787374,0.01773070312131371,10000
Vertical Sleeping Pods,SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE,0.42740429660352064,-0.0010160843660595427,0.4507349516905832,6651.974184972434,9.674113243818282e-12,376.1088334397439,1683.1063984421326,1723.8872055430816,1.0103998653487083,0.036814796191536825,10000
