group,product_a,product_b,price_corr,return_corr,beta_a_on_b,alpha_a_on_b,residual_mean,residual_std,residual_range,half_life_estimate,ratio_mean,ratio_std,observations
Construction Panels,PANEL_1X2,PANEL_1X4,-0.7208171914803101,0.0038189893560086428,-0.2633171152579727,10817.35471734594,-4.94765117764473e-13,203.52713731256912,959.9254924127426,609.5437084290608,0.8676365078374502,0.09796024604447752,10000
Construction Panels,PANEL_1X2,PANEL_2X2,-0.3925755897927913,0.01566932288268752,-0.2567915532090487,10891.743128354801,7.28759914636612e-12,270.0636478788352,1144.8963556541894,1472.1134189692323,0.8167008693147036,0.05768222241971753,10000
Construction Panels,PANEL_1X2,PANEL_2X4,0.4946064198428379,0.013675025983566371,0.4254978675040578,3512.4050526961246,2.5611370801925658e-12,255.20483746536604,1193.9708399222072,1088.3846581650998,0.7391980709685625,0.024512349520237276,10000
Construction Panels,PANEL_1X2,PANEL_4X4,0.6536859169821344,0.010067533948006732,0.6012273880741086,2540.3861431323203,-6.577465683221817e-12,222.2144059551934,1132.2116280586633,675.1991473225842,0.8675865641383776,0.025008713635056187,10000
Construction Panels,PANEL_1X4,PANEL_2X2,0.08382818463197272,0.012629761902569203,0.15010444428201153,8106.4739960353545,-1.862645149230957e-13,800.9867858562732,2849.707548799388,3528.654441269876,0.9489558585080528,0.08497507673807046,10000
Construction Panels,PANEL_1X4,PANEL_2X4,-0.7016035079427649,0.02132154496798265,-1.6522487728714002,28149.222485399856,1.2433156371116639e-11,572.7732278655465,2614.7151982385767,981.9758422142236,0.8618650670510571,0.09230515041289969,10000
Construction Panels,PANEL_1X4,PANEL_4X4,-0.38209956297577125,0.0011968336214950954,-0.9620379757210045,18818.16943379304,1.1455267667770386e-11,742.8234126507982,2985.105899113887,1798.8603159733232,1.010991257892169,0.1006664711723569,10000
Construction Panels,PANEL_2X2,PANEL_2X4,0.2314837017702007,0.0013422363987290473,0.3044392302759709,6755.2342662371175,7.683411240577698e-13,436.7109215394252,1670.0920600897734,46549.751236416814,0.9077883239768827,0.043170987837832034,10000
Construction Panels,PANEL_2X2,PANEL_4X4,-0.769441860136517,0.00022089124756961042,-1.0819021772046884,20497.103876521127,1.2156669981777668e-11,286.72235578160473,1349.406848806997,550.090173626152,1.067161864457973,0.07551833927494356,10000
Construction Panels,PANEL_2X4,PANEL_4X4,-0.01812141290409932,0.006333944537205434,-0.019374211869501192,11391.910243713257,7.916241884231567e-13,341.2727889557398,1296.7406281462645,1133.7513414736097,1.1750577004771385,0.05377531819492117,10000
