group,leader_candidate,follower_candidate,best_lag,lead_lag_corr,abs_lead_lag_corr
Vertical Sleeping Pods,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,2,-0.009380859230138542,0.009380859230138542
Vertical Sleeping Pods,SLEEP_POD_COTTON,SLEEP_POD_NYLON,3,-0.020373134506544495,0.020373134506544495
Vertical Sleeping Pods,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,1,-0.013671400467565051,0.013671400467565051
Vertical Sleeping Pods,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,5,0.015460629095464131,0.015460629095464131
Vertical Sleeping Pods,SLEEP_POD_LAMB_WOOL,SLEEP_POD_COTTON,4,0.029833458442474065,0.029833458442474065
Vertical Sleeping Pods,SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,1,-0.019904165288400184,0.019904165288400184
Vertical Sleeping Pods,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,1,-0.009574613137110747,0.009574613137110747
Vertical Sleeping Pods,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,4,-0.009727177717569218,0.009727177717569218
Vertical Sleeping Pods,SLEEP_POD_NYLON,SLEEP_POD_COTTON,5,0.019873409076996893,0.019873409076996893
Vertical Sleeping Pods,SLEEP_POD_NYLON,SLEEP_POD_LAMB_WOOL,1,0.010319157656306147,0.010319157656306147
Vertical Sleeping Pods,SLEEP_POD_NYLON,SLEEP_POD_POLYESTER,2,-0.011728794321201505,0.011728794321201505
Vertical Sleeping Pods,SLEEP_POD_NYLON,SLEEP_POD_SUEDE,5,0.015737253627566172,0.015737253627566172
Vertical Sleeping Pods,SLEEP_POD_POLYESTER,SLEEP_POD_COTTON,1,-0.01382787067224773,0.01382787067224773
Vertical Sleeping Pods,SLEEP_POD_POLYESTER,SLEEP_POD_LAMB_WOOL,2,-0.018807172458183523,0.018807172458183523
Vertical Sleeping Pods,SLEEP_POD_POLYESTER,SLEEP_POD_NYLON,3,0.016383116033819995,0.016383116033819995
Vertical Sleeping Pods,SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE,4,-0.01765327070083414,0.01765327070083414
Vertical Sleeping Pods,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,2,-0.014515179329381168,0.014515179329381168
Vertical Sleeping Pods,SLEEP_POD_SUEDE,SLEEP_POD_LAMB_WOOL,1,0.01147768361036047,0.01147768361036047
Vertical Sleeping Pods,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,5,0.019506213648102816,0.019506213648102816
Vertical Sleeping Pods,SLEEP_POD_SUEDE,SLEEP_POD_POLYESTER,5,0.01623454873509198,0.01623454873509198
