group,product_a,product_b,price_corr,return_corr,beta_a_on_b,alpha_a_on_b,residual_mean,residual_std,residual_range,half_life_estimate,ratio_mean,ratio_std,observations
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_EVENING_BREATH,0.33006903102144786,0.009389718372725541,0.16221594923043792,7865.925404233765,-5.0000380724668505e-12,263.36643231680506,1231.3153140156064,699.532596750604,1.0219501241316724,0.06142221294210867,10000
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC,-0.6280936567122084,0.005828795251855448,-0.2658332386818704,12295.457629987304,1.1961674317717552e-11,217.10248156823585,1023.2596961105501,522.4873567831385,0.8502604078464606,0.07378932735489843,10000
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_MINT,0.36269809588873647,0.011043396066042866,0.4762937891416416,4643.5864309508215,5.928450264036655e-12,260.0044225582409,1344.0484972077047,550.2917852163243,0.9458616717457082,0.02799476145452649,10000
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_MORNING_BREATH,0.17291944727564476,0.0016823325708493807,0.15738390790301596,7690.018122165322,-3.4313416108489038e-12,274.79972944514003,1387.3761401804932,613.3682682542943,0.884555351013931,0.03419434757376594,10000
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_GARLIC,-0.8716716378787497,0.0027057689976569613,-0.7506699245939424,17485.65559230109,2.5599729269742967e-11,278.2247007499084,1266.3003624710054,486.6622808832831,0.8365041820449558,0.10257142595426007,10000
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,-0.1944193199024158,0.0024414247896617862,-0.5194937038215139,14324.181865492928,-3.259629011154175e-13,556.8682529582624,1955.9751927882044,2007.9877489218813,0.9289947336137018,0.06353086309607654,10000
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MORNING_BREATH,-0.2901844895246747,0.0008275056179960049,-0.5374052535041471,14872.589541877913,-3.119930624961853e-12,543.2730722506516,1945.23673549058,2234.670201114063,0.8689590266248264,0.06614667106201737,10000
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_MINT,-0.04066437501542578,-0.0021713188020087665,-0.12617080373462305,12306.521155674202,0.0,658.66419768843,2298.190084204416,3515.433041293018,1.1183071911697302,0.07165831783746696,10000
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_MORNING_BREATH,0.038902481446490736,0.0023340020848521426,0.08365827693144805,10172.788413618384,-4.330649971961975e-12,658.7104410532639,2216.4939738438516,3486.810811600075,1.0455690998672333,0.06781488569409894,10000
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_MORNING_BREATH,0.3212737965131476,0.004271648826070013,0.222670225420864,7536.722380545151,2.430169843137264e-13,201.1974068942716,1010.1879436596773,526.0510057403485,0.9353422067160307,0.028141066836147505,10000
