group,leader_candidate,follower_candidate,best_lag,lead_lag_corr,abs_lead_lag_corr
Purification Pebbles,PEBBLES_L,PEBBLES_M,5,0.024252410288489856,0.024252410288489856
Purification Pebbles,PEBBLES_L,PEBBLES_S,3,0.014427544195697433,0.014427544195697433
Purification Pebbles,PEBBLES_L,PEBBLES_XL,5,-0.012975507483472962,0.012975507483472962
Purification Pebbles,PEBBLES_L,PEBBLES_XS,3,-0.016806390518557864,0.016806390518557864
Purification Pebbles,PEBBLES_M,PEBBLES_L,4,-0.01189684371080954,0.01189684371080954
Purification Pebbles,PEBBLES_M,PEBBLES_S,5,0.012764522945686875,0.012764522945686875
Purification Pebbles,PEBBLES_M,PEBBLES_XL,4,0.016986321226054424,0.016986321226054424
Purification Pebbles,PEBBLES_M,PEBBLES_XS,3,0.014344908619588424,0.014344908619588424
Purification Pebbles,PEBBLES_S,PEBBLES_L,2,-0.011450846826003962,0.011450846826003962
Purification Pebbles,PEBBLES_S,PEBBLES_M,4,-0.01694064005639206,0.01694064005639206
Purification Pebbles,PEBBLES_S,PEBBLES_XL,4,0.019367184139868675,0.019367184139868675
Purification Pebbles,PEBBLES_S,PEBBLES_XS,4,-0.02422598970306512,0.02422598970306512
Purification Pebbles,PEBBLES_XL,PEBBLES_L,1,0.006930575019243121,0.006930575019243121
Purification Pebbles,PEBBLES_XL,PEBBLES_M,5,-0.016932972831201928,0.016932972831201928
Purification Pebbles,PEBBLES_XL,PEBBLES_S,3,0.014106188975006876,0.014106188975006876
Purification Pebbles,PEBBLES_XL,PEBBLES_XS,4,0.026153133039715115,0.026153133039715115
Purification Pebbles,PEBBLES_XS,PEBBLES_L,1,-0.015207975021778486,0.015207975021778486
Purification Pebbles,PEBBLES_XS,PEBBLES_M,1,0.023921748386449997,0.023921748386449997
Purification Pebbles,PEBBLES_XS,PEBBLES_S,3,-0.006058172144433619,0.006058172144433619
Purification Pebbles,PEBBLES_XS,PEBBLES_XL,5,-0.014605247312303078,0.014605247312303078
