group,leader_candidate,follower_candidate,best_lag,lead_lag_corr,abs_lead_lag_corr
Organic Microchips,MICROCHIP_CIRCLE,MICROCHIP_OVAL,4,-0.013617222387691393,0.013617222387691393
Organic Microchips,MICROCHIP_CIRCLE,MICROCHIP_RECTANGLE,1,-0.01949560053971162,0.01949560053971162
Organic Microchips,MICROCHIP_CIRCLE,MICROCHIP_SQUARE,1,-0.005192933442799513,0.005192933442799513
Organic Microchips,MICROCHIP_CIRCLE,MICROCHIP_TRIANGLE,2,-0.017828123436447813,0.017828123436447813
Organic Microchips,MICROCHIP_OVAL,MICROCHIP_CIRCLE,2,-0.015296260628984547,0.015296260628984547
Organic Microchips,MICROCHIP_OVAL,MICROCHIP_RECTANGLE,3,0.023812119529138965,0.023812119529138965
Organic Microchips,MICROCHIP_OVAL,MICROCHIP_SQUARE,1,0.023005974017358082,0.023005974017358082
Organic Microchips,MICROCHIP_OVAL,MICROCHIP_TRIANGLE,1,-0.015179899985167715,0.015179899985167715
Organic Microchips,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,4,0.02492242451503477,0.02492242451503477
Organic Microchips,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,2,-0.02015883712392892,0.02015883712392892
Organic Microchips,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,3,-0.011583765773321968,0.011583765773321968
Organic Microchips,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,2,0.021432146342026403,0.021432146342026403
Organic Microchips,MICROCHIP_SQUARE,MICROCHIP_CIRCLE,1,-0.01856049619566444,0.01856049619566444
Organic Microchips,MICROCHIP_SQUARE,MICROCHIP_OVAL,4,0.016444089576134687,0.016444089576134687
Organic Microchips,MICROCHIP_SQUARE,MICROCHIP_RECTANGLE,3,-0.01424591087068735,0.01424591087068735
Organic Microchips,MICROCHIP_SQUARE,MICROCHIP_TRIANGLE,2,0.014622617085081112,0.014622617085081112
Organic Microchips,MICROCHIP_TRIANGLE,MICROCHIP_CIRCLE,1,-0.0060769095617689275,0.0060769095617689275
Organic Microchips,MICROCHIP_TRIANGLE,MICROCHIP_OVAL,1,0.011012706556595392,0.011012706556595392
Organic Microchips,MICROCHIP_TRIANGLE,MICROCHIP_RECTANGLE,4,0.013902848885024409,0.013902848885024409
Organic Microchips,MICROCHIP_TRIANGLE,MICROCHIP_SQUARE,5,0.014300623727240757,0.014300623727240757
