group,product_a,product_b,price_corr,return_corr,beta_a_on_b,alpha_a_on_b,residual_mean,residual_std,residual_range,half_life_estimate,ratio_mean,ratio_std,observations
Construction Panels,PANEL_1X2,PANEL_1X4,-0.45589992080222497,0.0065187800406024225,-0.45530962027770566,13794.87710674943,9.96515154838562e-12,382.6563227606648,1711.5997502592872,1290.6476982284119,0.9235361286929967,0.06817246437518244,10000
Construction Panels,PANEL_1X2,PANEL_2X2,-0.3843854575871248,0.00401523577518344,-0.7961864937450126,17039.715745825317,2.1955929696559905e-11,396.90510738445386,1710.6771314862926,1066.767442605354,0.9421219984258261,0.05469863115050527,10000
Construction Panels,PANEL_1X2,PANEL_2X4,-0.6141301339467201,-0.002021684042444188,-0.588305805235603,15534.438909022612,3.853347152471542e-12,339.30748707625446,1545.0589379246067,2050.5593425182524,0.8641898887128995,0.06843558187377713,10000
Construction Panels,PANEL_1X2,PANEL_4X4,0.3877295976745253,0.008230509561054613,0.7551398368888125,1649.905151417109,7.031485438346863e-12,396.30339826174566,1862.3157046112938,1198.2969734593996,0.9195460380871644,0.039402572756151485,10000
Construction Panels,PANEL_1X4,PANEL_2X2,0.33030416774313326,0.0009541800461722862,0.6850536760061714,3304.1113009518112,-9.289942681789398e-12,406.3316970370269,2043.8665566041782,2815.0886915568826,1.0221179033687016,0.041308899220585935,10000
Construction Panels,PANEL_1X4,PANEL_2X4,0.5457692727476923,0.005746717232494546,0.523497361563902,4413.848486717384,4.202593117952347e-12,360.72564432710027,1829.1672057980159,4558.161562786669,0.9362001652449717,0.03750559575329002,10000
Construction Panels,PANEL_1X4,PANEL_4X4,0.0803905545115123,-0.0055911267479093595,0.15677114911518678,8448.357388704577,2.7939677238464356e-12,429.100014346941,2078.7558273748236,,0.9986429605241374,0.04700512652179443,10000
Construction Panels,PANEL_2X2,PANEL_2X4,0.20257502462202548,-0.014069142736702685,0.09368730993928596,8803.169246576303,8.17381078377366e-12,203.26232430641545,1100.3286740356634,595.4847222302475,0.9167803880422314,0.038609228371040166,10000
Construction Panels,PANEL_2X2,PANEL_4X4,-0.40420369819625396,0.0007626730398370584,-0.38005885234022524,13622.729047637597,-3.632158041000366e-12,189.85403792123347,941.4709367396044,444.25839793005036,0.9774298640585585,0.03543609931166045,10000
Construction Panels,PANEL_2X4,PANEL_4X4,0.10202075347215694,0.01044018560688047,0.20741694233987143,8631.049378861737,1.0477378964424133e-12,446.4666752957094,1735.2255486785343,1666.228066866386,1.0674942149046862,0.047988108436506756,10000
