group,product_a,product_b,price_corr,return_corr,beta_a_on_b,alpha_a_on_b,residual_mean,residual_std,residual_range,half_life_estimate,ratio_mean,ratio_std,observations
Domestic Robots,ROBOT_DISHES,ROBOT_IRONING,0.18922494418587435,-0.011156215528469222,0.14752602447435786,8092.682686993737,-2.316664904356003e-12,317.42222554200106,1319.1093688107685,1432.9419729535402,1.0143298975780637,0.0500540840256144,10000
Domestic Robots,ROBOT_DISHES,ROBOT_LAUNDRY,-0.10181198761502776,-0.017394733278906175,-0.12720850726967675,10779.57013282924,1.257285475730896e-12,321.58257743794513,1332.9134408739337,1449.5075430685781,0.9226997858828087,0.040845308730473075,10000
Domestic Robots,ROBOT_DISHES,ROBOT_MOPPING,-0.08002470316682508,0.002255549072267544,-0.08813234874847005,10401.538476511749,5.145557224750519e-12,322.2256180430671,1314.9934782744967,1407.1116033861992,0.8995567256105907,0.0414477706470384,10000
Domestic Robots,ROBOT_DISHES,ROBOT_VACUUMING,0.27934981900970085,0.00704565660035675,0.3788342988674715,5780.134750066126,-1.19674950838089e-11,310.3930896608239,1380.7193163244574,1169.4609182088968,0.972190227064383,0.03483360721498102,10000
Domestic Robots,ROBOT_IRONING,ROBOT_LAUNDRY,-0.7651384230327594,-0.013537277274411955,-1.2262160561847946,21951.913067621474,1.973239704966545e-12,266.968643687062,1400.2115641703404,310.9243279963521,0.9118660988289048,0.059578987638258,10000
Domestic Robots,ROBOT_IRONING,ROBOT_MOPPING,-0.2686399399414789,0.005142086872824149,-0.3794823669219339,13353.77451886758,1.1641532182693482e-12,399.39230599814596,1557.6540304428963,1174.7510031613672,0.888524961487521,0.051499392637460305,10000
Domestic Robots,ROBOT_IRONING,ROBOT_VACUUMING,-0.45589207426895534,0.01821136665561537,-0.7929990855548842,17083.760657229384,2.7311034500598908e-11,369.03877620398436,1778.8374824240636,694.4381759944577,0.9607502981412163,0.057444697786313136,10000
Domestic Robots,ROBOT_LAUNDRY,ROBOT_MOPPING,0.09671082920620758,0.004816376281922723,0.08524504394706406,9375.15033309413,-2.799788489937782e-12,257.5119367598028,1118.693430615258,818.2818123810783,0.97546571310482,0.034688750560676045,10000
Domestic Robots,ROBOT_LAUNDRY,ROBOT_VACUUMING,0.5344550144230662,0.0016496371005929728,0.5800892449976566,4619.3659899017775,-2.0075822249054908e-11,218.67332291214305,1069.6655641315665,436.64190176221047,1.054296283065205,0.025237640789622994,10000
Domestic Robots,ROBOT_MOPPING,ROBOT_VACUUMING,-0.017496064198641817,0.003162102992435704,-0.021544181000386423,10749.307254678917,1.979060471057892e-12,293.4792387164472,1533.4909779174086,1340.6572432214555,1.0819281790346142,0.04009737123331263,10000
