group,product_a,product_b,price_corr,return_corr,beta_a_on_b,alpha_a_on_b,residual_mean,residual_std,residual_range,half_life_estimate,ratio_mean,ratio_std,observations
Purification Pebbles,PEBBLES_L,PEBBLES_M,0.4527165083607474,0.008173409162298449,0.6907362363224044,3129.8957789832552,-2.002343535423279e-12,450.87867471773785,1883.448418949165,1016.6477277241913,1.0122129124498145,0.04798008953083237,10000
Purification Pebbles,PEBBLES_L,PEBBLES_S,0.21692080666124097,0.014149601577573999,0.24259665117708895,7521.636213825849,-1.5832483768463134e-12,493.62493051702387,2281.506202331122,1501.8235779029053,1.0237161138652386,0.0634945006268109,10000
Purification Pebbles,PEBBLES_L,PEBBLES_XL,-0.713378954958208,-0.49601565366922473,-0.25160339211338456,12768.770617258046,-3.5855919122695924e-12,354.3593012156934,1655.802395260991,1511.5855636096398,0.870841532039885,0.13966462785937026,10000
Purification Pebbles,PEBBLES_L,PEBBLES_XS,0.4338016782717798,0.004420462678628683,0.35371543846431547,6612.375483598018,2.176966518163681e-12,455.60860294129077,2056.6798528566487,1339.1476194428544,1.0766146964050243,0.07176984820087437,10000
Purification Pebbles,PEBBLES_M,PEBBLES_S,0.2097425902835246,0.012385358470786166,0.15373909117805362,8263.790398359291,-1.3969838619232178e-12,324.04695890814,1446.9793108644426,750.4726307183088,1.0118772780893404,0.0512350206764879,10000
Purification Pebbles,PEBBLES_M,PEBBLES_XL,-0.5706247514278896,-0.49908631874217535,-0.1319048899380184,11270.916998778048,-2.270098775625229e-12,272.16476377887176,1185.9966081380699,628.0415327732042,0.8586981531578222,0.12025716626955513,10000
Purification Pebbles,PEBBLES_M,PEBBLES_XS,0.26272614978938885,0.005415347823413464,0.14040422630656457,8457.214902474363,2.5203917175531386e-12,319.7762305517031,1443.9393660540154,701.3211005340619,1.0648786981873746,0.07016956281690033,10000
Purification Pebbles,PEBBLES_S,PEBBLES_XL,-0.7544311127847002,-0.49097696567659915,-0.2379206832385874,12398.407572614253,-2.112938091158867e-12,296.7797915660475,1496.473661844393,722.3517097621196,0.8520956998006013,0.13737234863701275,10000
Purification Pebbles,PEBBLES_S,PEBBLES_XS,0.7261071055299952,-0.011210672677153121,0.5293950592106924,4785.653225337428,-2.3283064365386963e-12,310.88784833007276,1580.1625966744814,460.900337004867,1.0525894878272997,0.04950663124745443,10000
Purification Pebbles,PEBBLES_XL,PEBBLES_XS,-0.8752367843295422,-0.486938215255795,-2.0234484795544976,30144.05564167439,4.420289769768715e-11,693.4868380733335,3518.686256291967,711.1993870313594,1.2719360843909147,0.23715341010263358,10000
