group,product_a,product_b,price_corr,return_corr,beta_a_on_b,alpha_a_on_b,residual_mean,residual_std,residual_range,half_life_estimate,ratio_mean,ratio_std,observations
Organic Microchips,MICROCHIP_CIRCLE,MICROCHIP_OVAL,0.5405857296662635,0.010561103421337056,0.4072921437206605,5212.632087002098,-6.079790182411671e-12,194.495856145362,1259.810587451997,310.84099990895436,0.9415414910429412,0.0256169097103024,10000
Organic Microchips,MICROCHIP_CIRCLE,MICROCHIP_RECTANGLE,0.5355294422615229,-0.011823354167979045,0.3269958073116676,6052.2657628455745,-6.6676875576376914e-12,195.2420440740961,1270.8424830977474,359.1673367590049,0.9586112717909918,0.03180521059538649,10000
Organic Microchips,MICROCHIP_CIRCLE,MICROCHIP_SQUARE,-0.40059526236733173,0.01507316691286967,-0.1321552138017084,10679.588676416886,1.5628756955265998e-12,211.82713338788804,1309.4780911126127,481.73787755180496,0.8194982311687654,0.06609928034447952,10000
Organic Microchips,MICROCHIP_CIRCLE,MICROCHIP_TRIANGLE,-0.2281416559558056,0.005348365425068966,-0.2094241321236968,11329.982830919898,-4.918547347187995e-13,225.0910409510306,1470.2905666322495,470.68416758493794,0.9002442665957023,0.03530571179008016,10000
Organic Microchips,MICROCHIP_OVAL,MICROCHIP_RECTANGLE,0.21296663748297895,0.005389160791006522,0.17259529388867473,8110.007211820597,-2.403976395726204e-12,299.8090374806899,1383.463791788634,630.6703076145687,1.0189569622908552,0.045547750997709545,10000
Organic Microchips,MICROCHIP_OVAL,MICROCHIP_SQUARE,0.0763730884451766,0.022662069953841756,0.03344085634346135,9389.555276191399,4.250614438205958e-12,305.9520909513286,1410.6764524607825,684.7279119591427,0.8701542518852493,0.06201678975307044,10000
Organic Microchips,MICROCHIP_OVAL,MICROCHIP_TRIANGLE,-0.0720077821059733,0.0021439379427832914,-0.08773242087183153,10662.699830364318,3.208697307854891e-12,306.05174293311336,1433.309307442134,659.738874780447,0.9565809579746092,0.03946356622993305,10000
Organic Microchips,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,-0.6085858583878889,0.008156006032761018,-0.328807350388469,13302.025239283226,-1.3504177331924438e-12,300.4323704944878,1624.658356297512,536.8590204120854,0.8565212084434825,0.08286442650983628,10000
Organic Microchips,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,-0.12810902928152976,0.010191091955169224,-0.19259412872232062,11564.508934968266,-4.656612873077393e-13,375.50262108111394,1582.423047123888,859.3765724718088,0.9400424879844353,0.04614413240608741,10000
Organic Microchips,MICROCHIP_SQUARE,MICROCHIP_TRIANGLE,0.06271271418869026,0.003933850714866871,0.17450153007712002,9485.667155254267,8.381903171539306e-13,699.4086276306946,2688.324116621079,2109.3991030695333,1.1035513040764533,0.0733509403952924,10000
