group,product_a,product_b,price_corr,return_corr,beta_a_on_b,alpha_a_on_b,residual_mean,residual_std,residual_range,half_life_estimate,ratio_mean,ratio_std,observations
UV-Visors,UV_VISOR_AMBER,UV_VISOR_MAGENTA,-0.7501475919753636,0.00039285810749184973,-0.7245489935858833,16711.722631784414,-9.42964106798172e-12,274.2647364917161,1246.879360539886,613.2683136340162,0.88522286276858,0.07056677259089776,10000
UV-Visors,UV_VISOR_AMBER,UV_VISOR_ORANGE,0.3709997180312309,0.008422093757971122,0.6972698956380858,2290.340065911807,3.0500814318656923e-12,385.1544922277128,1712.8683320310083,1876.1667533158275,0.9292750955509258,0.03896900032162178,10000
UV-Visors,UV_VISOR_AMBER,UV_VISOR_RED,0.011372304722808644,0.01113176947843301,0.016787837919052275,8996.274042584235,-9.546056389808656e-13,414.72744814408605,1605.896430453282,2215.6846731809924,0.8521012431778948,0.04540644169528334,10000
UV-Visors,UV_VISOR_AMBER,UV_VISOR_YELLOW,-0.9089210632974275,-0.006185689540273716,-0.553879116865241,15153.780851718324,-6.034679245203734e-12,172.93935135413324,846.0056258141867,325.39885324163123,0.8561549486196637,0.09125365074243215,10000
UV-Visors,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,-0.19329306030074384,0.012166962641957333,-0.37611665026408314,14113.772775527466,4.2375177145004275e-12,421.30952782014333,1844.5265978438802,6688.208766391885,1.0535691956795896,0.053470686089627385,10000
UV-Visors,UV_VISOR_MAGENTA,UV_VISOR_RED,-0.4653827721291071,0.016664268941875917,-0.7112717232849508,18064.67637997496,-2.468004822731018e-12,380.07284546421255,2008.5143495605134,1156.3199496810378,0.9660086037195944,0.05606194664545618,10000
UV-Visors,UV_VISOR_MAGENTA,UV_VISOR_YELLOW,0.786087558476551,0.010235291733007575,0.4959509287012528,5047.398932340799,1.1117663234472275e-11,265.4234083329596,1283.9244115928232,877.2583993276007,0.9656502343563006,0.04008057331639088,10000
UV-Visors,UV_VISOR_ORANGE,UV_VISOR_RED,-0.07189272531929417,0.004860540837147892,-0.05646819308763142,10485.4902434569,-6.426125764846802e-12,220.10924258329848,947.0641629283218,724.2766827002224,0.9171049307710658,0.03293546801918676,10000
UV-Visors,UV_VISOR_ORANGE,UV_VISOR_YELLOW,-0.4451546518068294,-0.005514762659008913,-0.14433524830785122,11434.33562156652,-1.0899384506046771e-12,197.608975443461,995.8202472864814,624.5248555104188,0.919624782304362,0.07051372029630426,10000
UV-Visors,UV_VISOR_RED,UV_VISOR_YELLOW,-0.20097635171921377,0.012237244699381545,-0.08296358341210097,11672.765560299242,5.587935447692871e-13,275.22737614121905,1508.698953763589,561.1993151701457,1.0031322702147565,0.07292062624909774,10000
