group,product_a,product_b,price_corr,return_corr,beta_a_on_b,alpha_a_on_b,residual_mean,residual_std,residual_range,half_life_estimate,ratio_mean,ratio_std,observations
Galaxy Sounds Recorders,GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_DARK_MATTER,0.753701530835689,0.001830069410046015,1.6810882223922237,-6318.52714502541,1.577427610754967e-11,366.8654670806812,1776.3795566947156,449.0982074040181,1.0558456649838304,0.039362108561799836,10000
Galaxy Sounds Recorders,GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_PLANETARY_RINGS,0.3203839683171367,-0.004824006989195541,0.3721539314944939,6954.020802293321,2.3748725652694704e-12,528.7861428719693,2255.725764249859,2374.9342348931073,1.0682591327158006,0.062402757130535,10000
Galaxy Sounds Recorders,GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,0.4278244461775511,0.003392718715545611,0.4806573168095532,5347.289792981782,-7.42729753255844e-12,504.54533246602966,2023.211063819428,3490.5801812113236,0.963515923881914,0.049767762743627715,10000
Galaxy Sounds Recorders,GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_WINDS,-0.5940998722485997,0.0005374717223066673,-0.8862207281937134,19601.705857705892,-1.8475111573934556e-11,449.0198023471405,2090.0797646905103,1174.8761075930142,1.0636935270903771,0.08658475582694877,10000
Galaxy Sounds Recorders,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,-0.013601208662307266,0.007461643320035259,-0.007083342312772376,10182.841094413388,1.1292286217212677e-12,250.24583288793454,1074.7418670666666,935.7441227631629,1.0121646879957777,0.05458808850384161,10000
Galaxy Sounds Recorders,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_SOLAR_FLAMES,0.6375461438289804,0.0003394627846918655,0.32113709619089364,6548.691049983788,-6.3388142734766005e-12,192.81027069239323,908.0082984751753,448.94837659998655,0.912543266967956,0.031997130152282456,10000
Galaxy Sounds Recorders,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_SOLAR_WINDS,-0.6253693091533745,-1.6400224113267023e-05,-0.41824224821058276,14322.183771124648,-1.3806857168674469e-11,195.29212577976446,1053.3258866468495,438.6547342217736,1.0064633810677492,0.05643340613265526,10000
Galaxy Sounds Recorders,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_FLAMES,-0.5143347077626158,0.012025593783592537,-0.49746663477953335,15532.96485753173,5.203764885663986e-12,412.12197651250403,2009.2282506593256,,0.9052785219660117,0.07293229002897857,10000
Galaxy Sounds Recorders,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_WINDS,-0.37949304734423833,-0.00359821068740681,-0.48734266441788976,14919.127390929712,-1.0011717677116393e-11,444.6101632106268,1805.873074199113,9865.595139654826,0.9967770820853642,0.07212626830514991,10000
Galaxy Sounds Recorders,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS_SOLAR_WINDS,-0.13686120255292117,-0.003580726469162615,-0.1817158606998084,12924.90119877837,3.026798367500305e-13,492.1780235222472,2184.879315463644,1359.6467336657931,1.103969235544094,0.06763967058413584,10000
Vertical Sleeping Pods,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,-0.4112016568898937,-0.00025930764888117813,-0.37794417807653796,14807.567768090585,3.4226104617118834e-12,403.28634844486623,2030.3275691760136,969.2061136794764,0.9997865726378946,0.0711808708618698,10000
Vertical Sleeping Pods,SLEEP_POD_COTTON,SLEEP_POD_NYLON,-0.7643475805396097,-0.0016543231020247817,-1.237823785407809,22510.75805523248,-1.6996636986732482e-11,285.27500210203146,1316.334434759694,466.96807270793715,1.1308837166217762,0.07386532278359362,10000
Vertical Sleeping Pods,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,0.7533035665974779,0.0007392079146883856,0.5938052377213833,4385.7768809283325,-2.695014700293541e-12,290.96830632050023,1476.9486987071377,724.2605086736088,1.0049201666003074,0.034070844832120924,10000
Vertical Sleeping Pods,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,0.36643789070713045,0.013365035108030845,0.3368043565144851,7283.685916713243,6.5425410866737366e-12,411.64726923489457,1909.847044764143,1388.179623261828,1.0485949714104819,0.05250168139764068,10000
Vertical Sleeping Pods,SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,0.23495629505860688,0.0006106193160149544,0.413982716419517,6831.278331188469,3.306195139884949e-12,467.87711773444005,2409.650431090533,1355.1845940152798,1.132793786168041,0.05226385051789874,10000
Vertical Sleeping Pods,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,-0.40174326008182987,0.00994241484394696,-0.34454804973652786,14454.301793378869,1.8044374883174896e-12,440.79933135462966,2275.369077159101,1163.3097925492475,1.0103840844067655,0.08136714202324698,10000
Vertical Sleeping Pods,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,-0.23120986103833738,-0.008586374241473954,-0.23121226845762619,13139.805990640329,6.239861249923706e-12,468.3093550374691,2224.794289101066,1635.774312547178,1.0528138054398366,0.07389444877469835,10000
Vertical Sleeping Pods,SLEEP_POD_NYLON,SLEEP_POD_POLYESTER,-0.7556821603870698,-0.014817327395246487,-0.36782838621699165,13445.768912517542,1.7113052308559417e-12,178.9238778059152,998.3241078134779,420.80840680154347,0.8925946323128592,0.0676510430011746,10000
Vertical Sleeping Pods,SLEEP_POD_NYLON,SLEEP_POD_SUEDE,-0.49273262801041395,0.01547392258155291,-0.2796537961006996,12379.011705538525,5.646143108606339e-12,237.72630572963513,1046.5684559678975,769.5641416513879,0.9300273625350154,0.05897970177168931,10000
